"participant_id","fsm_type","test_condition","learning_counter","sender","state_current","response_current","state_next","state_1","response_1","state_2","response_2","state_3","response_time","response_time_lessThan300ms","trial_id"
5,"easy","prediction",23,"learning_control_trial_seq",2,"b",2,0,"a",2,"b",2,2303,0,"2b2"
5,"easy","prediction",24,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,874,0,"2b2"
5,"easy","prediction",25,"learning_control_trial_seq",2,"a",0,2,"b",2,"a",0,574,0,"2a0"
5,"easy","prediction",26,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,1458,0,"0a2"
5,"easy","prediction",27,"learning_control_trial_seq",2,"a",3,0,"a",2,"a",3,1639,0,"2a3"
5,"easy","prediction",28,"learning_control_trial_seq",3,"a",1,2,"a",3,"a",1,1986,0,"3a1"
5,"easy","prediction",29,"learning_control_trial_seq",1,"b",0,3,"a",1,"b",0,1216,0,"1b0"
5,"easy","prediction",30,"learning_control_trial_seq",0,"b",2,1,"b",0,"b",2,721,0,"0b2"
5,"easy","prediction",31,"learning_control_trial_seq",2,"a",0,0,"b",2,"a",0,1350,0,"2a0"
5,"easy","prediction",32,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,2939,0,"0a2"
5,"easy","prediction",33,"learning_control_trial_seq",2,"b",2,0,"a",2,"b",2,2376,0,"2b2"
5,"easy","prediction",34,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,512,0,"2b2"
5,"easy","prediction",35,"learning_control_trial_seq",2,"a",0,2,"b",2,"a",0,481,0,"2a0"
5,"easy","prediction",36,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,1100,0,"0a2"
5,"easy","prediction",37,"learning_control_trial_seq",2,"a",3,0,"a",2,"a",3,1528,0,"2a3"
5,"easy","prediction",38,"learning_control_trial_seq",3,"b",3,2,"a",3,"b",3,1178,0,"3b3"
5,"easy","prediction",39,"learning_control_trial_seq",3,"b",3,3,"b",3,"b",3,1556,0,"3b3"
5,"easy","prediction",40,"learning_control_trial_seq",3,"b",3,3,"b",3,"b",3,2505,0,"3b3"
5,"easy","prediction",41,"learning_control_trial_seq",3,"a",1,3,"b",3,"a",1,1084,0,"3a1"
5,"easy","prediction",42,"learning_control_trial_seq",1,"a",0,3,"a",1,"a",0,2242,0,"1a0"
5,"easy","prediction",43,"learning_control_trial_seq",0,"a",2,1,"a",0,"a",2,1061,0,"0a2"
5,"easy","prediction",44,"learning_control_trial_seq",2,"b",2,0,"a",2,"b",2,696,0,"2b2"
5,"easy","prediction",45,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,2032,0,"2b2"
6,"hard","prediction",2,"trial_1_seq",1,"a",0,NA,NA,1,"a",0,1422,0,"1a0"
6,"hard","prediction",3,"trial_2_seq",0,"a",3,1,"a",0,"a",3,1389,0,"0a3"
6,"hard","prediction",4,"learning_control_trial_seq",3,"a",2,0,"a",3,"a",2,1972,0,"3a2"
6,"hard","prediction",5,"learning_control_trial_seq",2,"a",2,3,"a",2,"a",2,739,0,"2a2"
6,"hard","prediction",6,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,789,0,"2a2"
6,"hard","prediction",7,"learning_control_trial_seq",2,"b",1,2,"a",2,"b",1,805,0,"2b1"
6,"hard","prediction",8,"learning_control_trial_seq",1,"b",1,2,"b",1,"b",1,1122,0,"1b1"
6,"hard","prediction",9,"learning_control_trial_seq",1,"a",1,1,"b",1,"a",1,938,0,"1a1"
6,"hard","prediction",10,"learning_control_trial_seq",1,"b",3,1,"a",1,"b",3,856,0,"1b3"
6,"hard","prediction",11,"learning_control_trial_seq",3,"a",2,1,"b",3,"a",2,656,0,"3a2"
6,"hard","prediction",12,"learning_control_trial_seq",2,"a",2,3,"a",2,"a",2,705,0,"2a2"
6,"hard","prediction",13,"learning_control_trial_seq",2,"b",1,2,"a",2,"b",1,17957,0,"2b1"
6,"hard","prediction",14,"learning_control_trial_seq",1,"b",1,2,"b",1,"b",1,1005,0,"1b1"
6,"hard","prediction",15,"learning_control_trial_seq",1,"a",1,1,"b",1,"a",1,1205,0,"1a1"
6,"hard","prediction",16,"learning_control_trial_seq",1,"a",1,1,"a",1,"a",1,622,0,"1a1"
6,"hard","prediction",17,"learning_control_trial_seq",1,"a",0,1,"a",1,"a",0,556,0,"1a0"
6,"hard","prediction",18,"learning_control_trial_seq",0,"b",3,1,"a",0,"b",3,3039,0,"0b3"
6,"hard","prediction",19,"learning_control_trial_seq",3,"b",3,0,"b",3,"b",3,672,0,"3b3"
6,"hard","prediction",20,"learning_control_trial_seq",3,"b",2,3,"b",3,"b",2,4688,0,"3b2"
6,"hard","prediction",21,"learning_control_trial_seq",2,"b",1,3,"b",2,"b",1,955,0,"2b1"
6,"hard","prediction",22,"learning_control_trial_seq",1,"b",1,2,"b",1,"b",1,689,0,"1b1"
6,"hard","prediction",23,"learning_control_trial_seq",1,"a",0,1,"b",1,"a",0,1422,0,"1a0"
6,"hard","prediction",24,"learning_control_trial_seq",0,"a",3,1,"a",0,"a",3,1256,0,"0a3"
6,"hard","prediction",25,"learning_control_trial_seq",3,"a",0,0,"a",3,"a",0,588,0,"3a0"
6,"hard","prediction",26,"learning_control_trial_seq",0,"a",3,3,"a",0,"a",3,572,0,"0a3"
6,"hard","prediction",27,"learning_control_trial_seq",3,"a",2,0,"a",3,"a",2,2022,0,"3a2"
6,"hard","prediction",28,"learning_control_trial_seq",2,"b",0,3,"a",2,"b",0,889,0,"2b0"
6,"hard","prediction",29,"learning_control_trial_seq",0,"b",3,2,"b",0,"b",3,1022,0,"0b3"
6,"hard","prediction",30,"learning_control_trial_seq",3,"b",2,0,"b",3,"b",2,672,0,"3b2"
6,"hard","prediction",31,"learning_control_trial_seq",2,"b",0,3,"b",2,"b",0,556,0,"2b0"
6,"hard","prediction",32,"learning_control_trial_seq",0,"b",3,2,"b",0,"b",3,606,0,"0b3"
6,"hard","prediction",33,"learning_control_trial_seq",3,"a",0,0,"b",3,"a",0,1072,0,"3a0"
6,"hard","prediction",34,"learning_control_trial_seq",0,"a",3,3,"a",0,"a",3,3055,0,"0a3"
6,"hard","prediction",35,"learning_control_trial_seq",3,"a",2,0,"a",3,"a",2,1106,0,"3a2"
6,"hard","prediction",36,"learning_control_trial_seq",2,"a",2,3,"a",2,"a",2,672,0,"2a2"
6,"hard","prediction",37,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,639,0,"2a2"
6,"hard","prediction",38,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,1222,0,"2a2"
6,"hard","prediction",39,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,739,0,"2a2"
6,"hard","prediction",40,"learning_control_trial_seq",2,"b",1,2,"a",2,"b",1,789,0,"2b1"
6,"hard","prediction",41,"learning_control_trial_seq",1,"b",3,2,"b",1,"b",3,472,0,"1b3"
6,"hard","prediction",42,"learning_control_trial_seq",3,"b",2,1,"b",3,"b",2,555,0,"3b2"
6,"hard","prediction",43,"learning_control_trial_seq",2,"b",1,3,"b",2,"b",1,489,0,"2b1"
6,"hard","prediction",44,"learning_control_trial_seq",1,"b",3,2,"b",1,"b",3,739,0,"1b3"
6,"hard","prediction",45,"learning_control_trial_seq",3,"b",3,1,"b",3,"b",3,639,0,"3b3"
7,"easy","prediction",2,"trial_1_seq",3,"a",0,NA,NA,3,"a",0,3513,0,"3a0"
7,"easy","prediction",3,"trial_2_seq",0,"a",2,3,"a",0,"a",2,1914,0,"0a2"
7,"easy","prediction",4,"learning_control_trial_seq",2,"b",2,0,"a",2,"b",2,637,0,"2b2"
7,"easy","prediction",5,"learning_control_trial_seq",2,"a",3,2,"b",2,"a",3,1485,0,"2a3"
7,"easy","prediction",6,"learning_control_trial_seq",3,"b",3,2,"a",3,"b",3,1109,0,"3b3"
7,"easy","prediction",7,"learning_control_trial_seq",3,"b",3,3,"b",3,"b",3,1221,0,"3b3"
7,"easy","prediction",8,"learning_control_trial_seq",3,"a",1,3,"b",3,"a",1,1235,0,"3a1"
7,"easy","prediction",9,"learning_control_trial_seq",1,"a",0,3,"a",1,"a",0,771,0,"1a0"
7,"easy","prediction",10,"learning_control_trial_seq",0,"a",2,1,"a",0,"a",2,752,0,"0a2"
7,"easy","prediction",11,"learning_control_trial_seq",2,"a",0,0,"a",2,"a",0,622,0,"2a0"
7,"easy","prediction",12,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,626,0,"0a2"
7,"easy","prediction",13,"learning_control_trial_seq",2,"b",2,0,"a",2,"b",2,2071,0,"2b2"
7,"easy","prediction",14,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,1043,0,"2b2"
7,"easy","prediction",15,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,692,0,"2b2"
7,"easy","prediction",16,"learning_control_trial_seq",2,"a",0,2,"b",2,"a",0,484,0,"2a0"
7,"easy","prediction",17,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,646,0,"0a2"
7,"easy","prediction",18,"learning_control_trial_seq",2,"b",2,0,"a",2,"b",2,1083,0,"2b2"
7,"easy","prediction",19,"learning_control_trial_seq",2,"a",0,2,"b",2,"a",0,1058,0,"2a0"
7,"easy","prediction",20,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,717,0,"0a2"
7,"easy","prediction",21,"learning_control_trial_seq",2,"a",3,0,"a",2,"a",3,932,0,"2a3"
7,"easy","prediction",22,"learning_control_trial_seq",3,"b",3,2,"a",3,"b",3,1305,0,"3b3"
7,"easy","prediction",23,"learning_control_trial_seq",3,"a",1,3,"b",3,"a",1,1117,0,"3a1"
7,"easy","prediction",24,"learning_control_trial_seq",1,"a",0,3,"a",1,"a",0,536,0,"1a0"
7,"easy","prediction",25,"learning_control_trial_seq",0,"a",2,1,"a",0,"a",2,727,0,"0a2"
7,"easy","prediction",26,"learning_control_trial_seq",2,"a",0,0,"a",2,"a",0,797,0,"2a0"
7,"easy","prediction",27,"learning_control_trial_seq",0,"b",2,2,"a",0,"b",2,482,0,"0b2"
7,"easy","prediction",28,"learning_control_trial_seq",2,"a",0,0,"b",2,"a",0,1605,0,"2a0"
7,"easy","prediction",29,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,106,1,"0a2"
7,"easy","prediction",30,"learning_control_trial_seq",2,"a",0,0,"a",2,"a",0,457,0,"2a0"
7,"easy","prediction",31,"learning_control_trial_seq",0,"b",2,2,"a",0,"b",2,682,0,"0b2"
7,"easy","prediction",32,"learning_control_trial_seq",2,"a",3,0,"b",2,"a",3,869,0,"2a3"
7,"easy","prediction",33,"learning_control_trial_seq",3,"b",3,2,"a",3,"b",3,1347,0,"3b3"
7,"easy","prediction",34,"learning_control_trial_seq",3,"a",1,3,"b",3,"a",1,586,0,"3a1"
7,"easy","prediction",35,"learning_control_trial_seq",1,"b",0,3,"a",1,"b",0,458,0,"1b0"
7,"easy","prediction",36,"learning_control_trial_seq",0,"a",2,1,"b",0,"a",2,843,0,"0a2"
7,"easy","prediction",37,"learning_control_trial_seq",2,"a",3,0,"a",2,"a",3,573,0,"2a3"
7,"easy","prediction",38,"learning_control_trial_seq",3,"a",0,2,"a",3,"a",0,849,0,"3a0"
7,"easy","prediction",39,"learning_control_trial_seq",0,"a",2,3,"a",0,"a",2,1043,0,"0a2"
7,"easy","prediction",40,"learning_control_trial_seq",2,"a",0,0,"a",2,"a",0,708,0,"2a0"
7,"easy","prediction",41,"learning_control_trial_seq",0,"b",2,2,"a",0,"b",2,763,0,"0b2"
7,"easy","prediction",42,"learning_control_trial_seq",2,"a",3,0,"b",2,"a",3,672,0,"2a3"
7,"easy","prediction",43,"learning_control_trial_seq",3,"a",0,2,"a",3,"a",0,665,0,"3a0"
7,"easy","prediction",44,"learning_control_trial_seq",0,"a",2,3,"a",0,"a",2,1026,0,"0a2"
7,"easy","prediction",45,"learning_control_trial_seq",2,"a",3,0,"a",2,"a",3,359,0,"2a3"
8,"easy","prediction",2,"trial_1_seq",3,"b",3,NA,NA,3,"b",3,2039,0,"3b3"
8,"easy","prediction",3,"trial_2_seq",3,"b",3,3,"b",3,"b",3,2381,0,"3b3"
8,"easy","prediction",4,"learning_control_trial_seq",3,"a",1,3,"b",3,"a",1,1004,0,"3a1"
8,"easy","prediction",5,"learning_control_trial_seq",1,"a",0,3,"a",1,"a",0,1560,0,"1a0"
8,"easy","prediction",6,"learning_control_trial_seq",0,"a",2,1,"a",0,"a",2,2123,0,"0a2"
8,"easy","prediction",7,"learning_control_trial_seq",2,"a",3,0,"a",2,"a",3,1023,0,"2a3"
8,"easy","prediction",8,"learning_control_trial_seq",3,"a",1,2,"a",3,"a",1,806,0,"3a1"
8,"easy","prediction",9,"learning_control_trial_seq",1,"a",0,3,"a",1,"a",0,1159,0,"1a0"
8,"easy","prediction",10,"learning_control_trial_seq",0,"a",2,1,"a",0,"a",2,1081,0,"0a2"
8,"easy","prediction",11,"learning_control_trial_seq",2,"b",2,0,"a",2,"b",2,778,0,"2b2"
8,"easy","prediction",12,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,582,0,"2b2"
8,"easy","prediction",13,"learning_control_trial_seq",2,"a",3,2,"b",2,"a",3,2060,0,"2a3"
8,"easy","prediction",14,"learning_control_trial_seq",3,"a",0,2,"a",3,"a",0,916,0,"3a0"
8,"easy","prediction",15,"learning_control_trial_seq",0,"a",2,3,"a",0,"a",2,2687,0,"0a2"
8,"easy","prediction",16,"learning_control_trial_seq",2,"a",0,0,"a",2,"a",0,567,0,"2a0"
8,"easy","prediction",17,"learning_control_trial_seq",0,"b",2,2,"a",0,"b",2,2996,0,"0b2"
8,"easy","prediction",18,"learning_control_trial_seq",2,"b",2,0,"b",2,"b",2,2132,0,"2b2"
8,"easy","prediction",19,"learning_control_trial_seq",2,"a",0,2,"b",2,"a",0,1631,0,"2a0"
8,"easy","prediction",20,"learning_control_trial_seq",0,"b",2,2,"a",0,"b",2,1022,0,"0b2"
8,"easy","prediction",21,"learning_control_trial_seq",2,"a",0,0,"b",2,"a",0,793,0,"2a0"
8,"easy","prediction",22,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,508,0,"0a2"
8,"easy","prediction",23,"learning_control_trial_seq",2,"a",0,0,"a",2,"a",0,989,0,"2a0"
8,"easy","prediction",24,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,980,0,"0a2"
8,"easy","prediction",25,"learning_control_trial_seq",2,"a",0,0,"a",2,"a",0,476,0,"2a0"
8,"easy","prediction",26,"learning_control_trial_seq",0,"b",2,2,"a",0,"b",2,1476,0,"0b2"
8,"easy","prediction",27,"learning_control_trial_seq",2,"b",2,0,"b",2,"b",2,558,0,"2b2"
8,"easy","prediction",28,"learning_control_trial_seq",2,"a",3,2,"b",2,"a",3,2019,0,"2a3"
8,"easy","prediction",29,"learning_control_trial_seq",3,"b",3,2,"a",3,"b",3,646,0,"3b3"
8,"easy","prediction",30,"learning_control_trial_seq",3,"b",3,3,"b",3,"b",3,576,0,"3b3"
8,"easy","prediction",31,"learning_control_trial_seq",3,"a",1,3,"b",3,"a",1,1676,0,"3a1"
8,"easy","prediction",32,"learning_control_trial_seq",1,"b",0,3,"a",1,"b",0,1984,0,"1b0"
8,"easy","prediction",33,"learning_control_trial_seq",0,"a",2,1,"b",0,"a",2,1458,0,"0a2"
8,"easy","prediction",34,"learning_control_trial_seq",2,"b",2,0,"a",2,"b",2,2104,0,"2b2"
8,"easy","prediction",35,"learning_control_trial_seq",2,"a",0,2,"b",2,"a",0,1414,0,"2a0"
8,"easy","prediction",36,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,2212,0,"0a2"
8,"easy","prediction",37,"learning_control_trial_seq",2,"a",3,0,"a",2,"a",3,652,0,"2a3"
8,"easy","prediction",38,"learning_control_trial_seq",3,"a",0,2,"a",3,"a",0,776,0,"3a0"
8,"easy","prediction",39,"learning_control_trial_seq",0,"a",2,3,"a",0,"a",2,573,0,"0a2"
8,"easy","prediction",40,"learning_control_trial_seq",2,"a",3,0,"a",2,"a",3,443,0,"2a3"
8,"easy","prediction",41,"learning_control_trial_seq",3,"a",1,2,"a",3,"a",1,2136,0,"3a1"
8,"easy","prediction",42,"learning_control_trial_seq",1,"b",0,3,"a",1,"b",0,1348,0,"1b0"
8,"easy","prediction",43,"learning_control_trial_seq",0,"b",2,1,"b",0,"b",2,570,0,"0b2"
8,"easy","prediction",44,"learning_control_trial_seq",2,"b",2,0,"b",2,"b",2,398,0,"2b2"
8,"easy","prediction",45,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,621,0,"2b2"
9,"easy","prediction",2,"trial_1_seq",3,"a",1,NA,NA,3,"a",1,1632,0,"3a1"
9,"easy","prediction",3,"trial_2_seq",1,"a",0,3,"a",1,"a",0,2116,0,"1a0"
9,"easy","prediction",4,"learning_control_trial_seq",0,"b",2,1,"a",0,"b",2,1153,0,"0b2"
9,"easy","prediction",5,"learning_control_trial_seq",2,"b",2,0,"b",2,"b",2,1068,0,"2b2"
9,"easy","prediction",6,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,1019,0,"2b2"
9,"easy","prediction",7,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,691,0,"2b2"
9,"easy","prediction",8,"learning_control_trial_seq",2,"a",0,2,"b",2,"a",0,714,0,"2a0"
9,"easy","prediction",9,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,426,0,"0a2"
9,"easy","prediction",10,"learning_control_trial_seq",2,"a",0,0,"a",2,"a",0,459,0,"2a0"
9,"easy","prediction",11,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,854,0,"0a2"
9,"easy","prediction",12,"learning_control_trial_seq",2,"b",2,0,"a",2,"b",2,1932,0,"2b2"
9,"easy","prediction",13,"learning_control_trial_seq",2,"a",3,2,"b",2,"a",3,1736,0,"2a3"
9,"easy","prediction",14,"learning_control_trial_seq",3,"a",1,2,"a",3,"a",1,2806,0,"3a1"
9,"easy","prediction",15,"learning_control_trial_seq",1,"a",0,3,"a",1,"a",0,1589,0,"1a0"
9,"easy","prediction",16,"learning_control_trial_seq",0,"a",2,1,"a",0,"a",2,745,0,"0a2"
9,"easy","prediction",17,"learning_control_trial_seq",2,"b",2,0,"a",2,"b",2,1324,0,"2b2"
9,"easy","prediction",18,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,1346,0,"2b2"
9,"easy","prediction",19,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,524,0,"2b2"
9,"easy","prediction",20,"learning_control_trial_seq",2,"a",3,2,"b",2,"a",3,451,0,"2a3"
9,"easy","prediction",21,"learning_control_trial_seq",3,"a",0,2,"a",3,"a",0,411,0,"3a0"
9,"easy","prediction",22,"learning_control_trial_seq",0,"a",2,3,"a",0,"a",2,700,0,"0a2"
9,"easy","prediction",23,"learning_control_trial_seq",2,"a",0,0,"a",2,"a",0,1494,0,"2a0"
9,"easy","prediction",24,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,1769,0,"0a2"
9,"easy","prediction",25,"learning_control_trial_seq",2,"a",0,0,"a",2,"a",0,896,0,"2a0"
9,"easy","prediction",26,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,1194,0,"0a2"
9,"easy","prediction",27,"learning_control_trial_seq",2,"b",2,0,"a",2,"b",2,1520,0,"2b2"
9,"easy","prediction",28,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,4296,0,"2b2"
9,"easy","prediction",29,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,1350,0,"2b2"
9,"easy","prediction",30,"learning_control_trial_seq",2,"a",0,2,"b",2,"a",0,509,0,"2a0"
9,"easy","prediction",31,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,698,0,"0a2"
9,"easy","prediction",32,"learning_control_trial_seq",2,"a",3,0,"a",2,"a",3,606,0,"2a3"
9,"easy","prediction",33,"learning_control_trial_seq",3,"a",0,2,"a",3,"a",0,3872,0,"3a0"
9,"easy","prediction",34,"learning_control_trial_seq",0,"a",2,3,"a",0,"a",2,850,0,"0a2"
9,"easy","prediction",35,"learning_control_trial_seq",2,"a",0,0,"a",2,"a",0,641,0,"2a0"
9,"easy","prediction",36,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,781,0,"0a2"
9,"easy","prediction",37,"learning_control_trial_seq",2,"b",2,0,"a",2,"b",2,778,0,"2b2"
9,"easy","prediction",38,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,618,0,"2b2"
9,"easy","prediction",39,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,486,0,"2b2"
9,"easy","prediction",40,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,528,0,"2b2"
9,"easy","prediction",41,"learning_control_trial_seq",2,"a",3,2,"b",2,"a",3,406,0,"2a3"
9,"easy","prediction",42,"learning_control_trial_seq",3,"a",1,2,"a",3,"a",1,466,0,"3a1"
9,"easy","prediction",43,"learning_control_trial_seq",1,"a",0,3,"a",1,"a",0,476,0,"1a0"
9,"easy","prediction",44,"learning_control_trial_seq",0,"a",2,1,"a",0,"a",2,1306,0,"0a2"
9,"easy","prediction",45,"learning_control_trial_seq",2,"a",3,0,"a",2,"a",3,1376,0,"2a3"
10,"hard","prediction",2,"trial_1_seq",2,"b",0,NA,NA,2,"b",0,2423,0,"2b0"
10,"hard","prediction",3,"trial_2_seq",0,"b",3,2,"b",0,"b",3,9235,0,"0b3"
10,"hard","prediction",4,"learning_control_trial_seq",3,"b",2,0,"b",3,"b",2,18568,0,"3b2"
10,"hard","prediction",5,"learning_control_trial_seq",2,"b",1,3,"b",2,"b",1,5379,0,"2b1"
10,"hard","prediction",6,"learning_control_trial_seq",1,"b",1,2,"b",1,"b",1,6760,0,"1b1"
10,"hard","prediction",7,"learning_control_trial_seq",1,"b",1,1,"b",1,"b",1,4512,0,"1b1"
10,"hard","prediction",8,"learning_control_trial_seq",1,"a",1,1,"b",1,"a",1,5371,0,"1a1"
10,"hard","prediction",9,"learning_control_trial_seq",1,"a",1,1,"a",1,"a",1,3666,0,"1a1"
10,"hard","prediction",10,"learning_control_trial_seq",1,"b",3,1,"a",1,"b",3,1386,0,"1b3"
10,"hard","prediction",11,"learning_control_trial_seq",3,"b",2,1,"b",3,"b",2,3344,0,"3b2"
10,"hard","prediction",12,"learning_control_trial_seq",2,"b",1,3,"b",2,"b",1,1984,0,"2b1"
10,"hard","prediction",13,"learning_control_trial_seq",1,"b",1,2,"b",1,"b",1,4672,0,"1b1"
10,"hard","prediction",14,"learning_control_trial_seq",1,"b",3,1,"b",1,"b",3,1238,0,"1b3"
10,"hard","prediction",15,"learning_control_trial_seq",3,"b",3,1,"b",3,"b",3,2742,0,"3b3"
10,"hard","prediction",16,"learning_control_trial_seq",3,"b",3,3,"b",3,"b",3,1404,0,"3b3"
10,"hard","prediction",17,"learning_control_trial_seq",3,"a",2,3,"b",3,"a",2,1103,0,"3a2"
