"participant_id","fsm_type","test_condition","learning_counter","sender","state_current","response_current","state_next","state_1","response_1","state_2","response_2","state_3","response_time","response_time_lessThan300ms","trial_id"
15,"hard","explanation",10,"learning_control_trial_seq",3,"a",2,0,"b",3,"a",2,2194,0,"3a2"
15,"hard","explanation",11,"learning_control_trial_seq",2,"b",1,3,"a",2,"b",1,4929,0,"2b1"
15,"hard","explanation",12,"learning_control_trial_seq",1,"b",1,2,"b",1,"b",1,1684,0,"1b1"
15,"hard","explanation",13,"learning_control_trial_seq",1,"b",1,1,"b",1,"b",1,3544,0,"1b1"
15,"hard","explanation",14,"learning_control_trial_seq",1,"a",0,1,"b",1,"a",0,1229,0,"1a0"
15,"hard","explanation",15,"learning_control_trial_seq",0,"a",3,1,"a",0,"a",3,1357,0,"0a3"
15,"hard","explanation",16,"learning_control_trial_seq",3,"a",0,0,"a",3,"a",0,974,0,"3a0"
15,"hard","explanation",17,"learning_control_trial_seq",0,"a",3,3,"a",0,"a",3,1121,0,"0a3"
15,"hard","explanation",18,"learning_control_trial_seq",3,"a",2,0,"a",3,"a",2,3010,0,"3a2"
15,"hard","explanation",19,"learning_control_trial_seq",2,"a",2,3,"a",2,"a",2,730,0,"2a2"
15,"hard","explanation",20,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,1019,0,"2a2"
15,"hard","explanation",21,"learning_control_trial_seq",2,"b",1,2,"a",2,"b",1,1438,0,"2b1"
15,"hard","explanation",22,"learning_control_trial_seq",1,"b",1,2,"b",1,"b",1,840,0,"1b1"
15,"hard","explanation",23,"learning_control_trial_seq",1,"b",3,1,"b",1,"b",3,5308,0,"1b3"
15,"hard","explanation",24,"learning_control_trial_seq",3,"b",2,1,"b",3,"b",2,1676,0,"3b2"
15,"hard","explanation",25,"learning_control_trial_seq",2,"b",0,3,"b",2,"b",0,1165,0,"2b0"
15,"hard","explanation",26,"learning_control_trial_seq",0,"b",3,2,"b",0,"b",3,1644,0,"0b3"
15,"hard","explanation",27,"learning_control_trial_seq",3,"a",2,0,"b",3,"a",2,1217,0,"3a2"
15,"hard","explanation",28,"learning_control_trial_seq",2,"a",2,3,"a",2,"a",2,1101,0,"2a2"
15,"hard","explanation",29,"learning_control_trial_seq",2,"b",1,2,"a",2,"b",1,2282,0,"2b1"
15,"hard","explanation",30,"learning_control_trial_seq",1,"b",3,2,"b",1,"b",3,824,0,"1b3"
15,"hard","explanation",31,"learning_control_trial_seq",3,"a",0,1,"b",3,"a",0,858,0,"3a0"
15,"hard","explanation",32,"learning_control_trial_seq",0,"a",3,3,"a",0,"a",3,733,0,"0a3"
15,"hard","explanation",33,"learning_control_trial_seq",3,"b",3,0,"a",3,"b",3,4567,0,"3b3"
15,"hard","explanation",34,"learning_control_trial_seq",3,"b",2,3,"b",3,"b",2,329,0,"3b2"
15,"hard","explanation",35,"learning_control_trial_seq",2,"b",1,3,"b",2,"b",1,1731,0,"2b1"
15,"hard","explanation",36,"learning_control_trial_seq",1,"a",0,2,"b",1,"a",0,173,1,"1a0"
15,"hard","explanation",37,"learning_control_trial_seq",0,"b",3,1,"a",0,"b",3,2628,0,"0b3"
15,"hard","explanation",38,"learning_control_trial_seq",3,"b",2,0,"b",3,"b",2,382,0,"3b2"
15,"hard","explanation",39,"learning_control_trial_seq",2,"b",1,3,"b",2,"b",1,1152,0,"2b1"
15,"hard","explanation",40,"learning_control_trial_seq",1,"b",1,2,"b",1,"b",1,2074,0,"1b1"
15,"hard","explanation",41,"learning_control_trial_seq",1,"a",1,1,"b",1,"a",1,4122,0,"1a1"
15,"hard","explanation",42,"learning_control_trial_seq",1,"b",1,1,"a",1,"b",1,546,0,"1b1"
15,"hard","explanation",43,"learning_control_trial_seq",1,"b",1,1,"b",1,"b",1,871,0,"1b1"
15,"hard","explanation",44,"learning_control_trial_seq",1,"a",1,1,"b",1,"a",1,1182,0,"1a1"
15,"hard","explanation",45,"learning_control_trial_seq",1,"b",3,1,"a",1,"b",3,932,0,"1b3"
16,"hard","control",2,"trial_1_seq",0,"a",3,NA,NA,0,"a",3,2163,0,"0a3"
16,"hard","control",3,"trial_2_seq",3,"a",2,0,"a",3,"a",2,2527,0,"3a2"
16,"hard","control",4,"learning_control_trial_seq",2,"a",2,3,"a",2,"a",2,1866,0,"2a2"
16,"hard","control",5,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,4987,0,"2a2"
16,"hard","control",6,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,1575,0,"2a2"
16,"hard","control",7,"learning_control_trial_seq",2,"b",0,2,"a",2,"b",0,1519,0,"2b0"
16,"hard","control",8,"learning_control_trial_seq",0,"b",3,2,"b",0,"b",3,2554,0,"0b3"
16,"hard","control",9,"learning_control_trial_seq",3,"b",2,0,"b",3,"b",2,1270,0,"3b2"
16,"hard","control",10,"learning_control_trial_seq",2,"a",2,3,"b",2,"a",2,1808,0,"2a2"
16,"hard","control",11,"learning_control_trial_seq",2,"b",1,2,"a",2,"b",1,1508,0,"2b1"
16,"hard","control",12,"control_further_screen",1,"b",1,2,"b",1,"b",1,4320,0,"1b1"
16,"hard","control",13,"learning_control_trial_seq",0,"b",3,1,"a",0,"b",3,5543,0,"0b3"
16,"hard","control",14,"learning_control_trial_seq",3,"b",3,0,"b",3,"b",3,738,0,"3b3"
16,"hard","control",15,"learning_control_trial_seq",3,"b",2,3,"b",3,"b",2,781,0,"3b2"
16,"hard","control",16,"learning_control_trial_seq",2,"b",0,3,"b",2,"b",0,901,0,"2b0"
16,"hard","control",17,"control_further_screen",0,"b",3,2,"b",0,"b",3,1404,0,"0b3"
16,"hard","control",18,"learning_control_trial_seq",3,"a",0,3,"b",3,"a",0,1573,0,"3a0"
16,"hard","control",19,"learning_control_trial_seq",0,"a",3,3,"a",0,"a",3,533,0,"0a3"
16,"hard","control",20,"learning_control_trial_seq",3,"a",2,0,"a",3,"a",2,747,0,"3a2"
16,"hard","control",21,"learning_control_trial_seq",2,"a",2,3,"a",2,"a",2,885,0,"2a2"
16,"hard","control",22,"control_further_screen",2,"b",1,2,"a",2,"b",1,2512,0,"2b1"
16,"hard","control",23,"learning_control_trial_seq",3,"a",0,1,"b",3,"a",0,1670,0,"3a0"
16,"hard","control",24,"learning_control_trial_seq",0,"b",3,3,"a",0,"b",3,983,0,"0b3"
16,"hard","control",25,"learning_control_trial_seq",3,"a",2,0,"b",3,"a",2,1121,0,"3a2"
16,"hard","control",26,"learning_control_trial_seq",2,"b",1,3,"a",2,"b",1,891,0,"2b1"
16,"hard","control",27,"control_further_screen",1,"a",1,2,"b",1,"a",1,1035,0,"1a1"
16,"hard","control",28,"learning_control_trial_seq",3,"b",2,1,"b",3,"b",2,2944,0,"3b2"
16,"hard","control",29,"learning_control_trial_seq",2,"b",1,3,"b",2,"b",1,754,0,"2b1"
16,"hard","control",30,"learning_control_trial_seq",1,"a",1,2,"b",1,"a",1,1251,0,"1a1"
16,"hard","control",31,"learning_control_trial_seq",1,"b",1,1,"a",1,"b",1,1120,0,"1b1"
16,"hard","control",32,"control_further_screen",1,"b",3,1,"b",1,"b",3,1640,0,"1b3"
16,"hard","control",33,"learning_control_trial_seq",3,"a",2,3,"b",3,"a",2,806,0,"3a2"
16,"hard","control",34,"learning_control_trial_seq",2,"a",2,3,"a",2,"a",2,486,0,"2a2"
16,"hard","control",35,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,421,0,"2a2"
16,"hard","control",36,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,423,0,"2a2"
16,"hard","control",37,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,455,0,"2a2"
16,"hard","control",38,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,3205,0,"2a2"
16,"hard","control",39,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,372,0,"2a2"
16,"hard","control",40,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,144,1,"2a2"
16,"hard","control",41,"learning_control_trial_seq",2,"b",1,2,"a",2,"b",1,491,0,"2b1"
16,"hard","control",42,"learning_control_trial_seq",1,"a",1,2,"b",1,"a",1,1128,0,"1a1"
16,"hard","control",43,"learning_control_trial_seq",1,"a",0,1,"a",1,"a",0,319,0,"1a0"
16,"hard","control",44,"learning_control_trial_seq",0,"a",3,1,"a",0,"a",3,374,0,"0a3"
16,"hard","control",45,"learning_control_trial_seq",3,"a",0,0,"a",3,"a",0,503,0,"3a0"
17,"hard","control",2,"trial_1_seq",2,"b",0,NA,NA,2,"b",0,2004,0,"2b0"
17,"hard","control",3,"trial_2_seq",0,"a",3,2,"b",0,"a",3,2861,0,"0a3"
17,"hard","control",4,"learning_control_trial_seq",3,"a",0,0,"a",3,"a",0,1963,0,"3a0"
17,"hard","control",5,"learning_control_trial_seq",0,"a",3,3,"a",0,"a",3,1110,0,"0a3"
17,"hard","control",6,"learning_control_trial_seq",3,"a",2,0,"a",3,"a",2,1394,0,"3a2"
17,"hard","control",7,"learning_control_trial_seq",2,"b",0,3,"a",2,"b",0,2789,0,"2b0"
17,"hard","control",8,"learning_control_trial_seq",0,"b",3,2,"b",0,"b",3,932,0,"0b3"
17,"hard","control",9,"learning_control_trial_seq",3,"b",3,0,"b",3,"b",3,5200,0,"3b3"
17,"hard","control",10,"learning_control_trial_seq",3,"b",2,3,"b",3,"b",2,1158,0,"3b2"
17,"hard","control",11,"learning_control_trial_seq",2,"b",1,3,"b",2,"b",1,783,0,"2b1"
17,"hard","control",12,"control_further_screen",1,"b",1,2,"b",1,"b",1,1856,0,"1b1"
17,"hard","control",13,"learning_control_trial_seq",3,"a",2,1,"b",3,"a",2,3683,0,"3a2"
17,"hard","control",14,"learning_control_trial_seq",2,"a",2,3,"a",2,"a",2,1081,0,"2a2"
17,"hard","control",15,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,627,0,"2a2"
17,"hard","control",16,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,647,0,"2a2"
17,"hard","control",17,"control_further_screen",2,"b",1,2,"a",2,"b",1,585,0,"2b1"
17,"hard","control",18,"learning_control_trial_seq",3,"a",2,1,"b",3,"a",2,1362,0,"3a2"
17,"hard","control",19,"learning_control_trial_seq",2,"b",1,3,"a",2,"b",1,1182,0,"2b1"
17,"hard","control",20,"learning_control_trial_seq",1,"b",1,2,"b",1,"b",1,535,0,"1b1"
17,"hard","control",21,"learning_control_trial_seq",1,"b",3,1,"b",1,"b",3,495,0,"1b3"
17,"hard","control",22,"learning_control_trial_seq",3,"a",0,1,"b",3,"a",0,346,0,"3a0"
17,"hard","control",23,"control_further_screen",0,"a",3,3,"a",0,"a",3,884,0,"0a3"
17,"hard","control",24,"learning_control_trial_seq",0,"a",3,3,"a",0,"a",3,4700,0,"0a3"
17,"hard","control",25,"learning_control_trial_seq",3,"a",0,0,"a",3,"a",0,4377,0,"3a0"
17,"hard","control",26,"learning_control_trial_seq",0,"b",3,3,"a",0,"b",3,1475,0,"0b3"
17,"hard","control",27,"control_further_screen",3,"b",2,0,"b",3,"b",2,3755,0,"3b2"
17,"hard","control",28,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,3369,0,"2a2"
17,"hard","control",29,"learning_control_trial_seq",2,"b",0,2,"a",2,"b",0,1105,0,"2b0"
17,"hard","control",30,"learning_control_trial_seq",0,"b",3,2,"b",0,"b",3,768,0,"0b3"
17,"hard","control",31,"learning_control_trial_seq",3,"b",2,0,"b",3,"b",2,3462,0,"3b2"
17,"hard","control",32,"control_further_screen",2,"b",1,3,"b",2,"b",1,2084,0,"2b1"
17,"hard","control",33,"learning_control_trial_seq",3,"a",0,1,"b",3,"a",0,5824,0,"3a0"
17,"hard","control",34,"learning_control_trial_seq",0,"b",3,3,"a",0,"b",3,1400,0,"0b3"
17,"hard","control",35,"learning_control_trial_seq",3,"a",2,0,"b",3,"a",2,3908,0,"3a2"
17,"hard","control",36,"learning_control_trial_seq",2,"b",0,3,"a",2,"b",0,1694,0,"2b0"
17,"hard","control",37,"learning_control_trial_seq",0,"a",3,2,"b",0,"a",3,2767,0,"0a3"
17,"hard","control",38,"learning_control_trial_seq",3,"b",3,0,"a",3,"b",3,2232,0,"3b3"
17,"hard","control",39,"learning_control_trial_seq",3,"a",2,3,"b",3,"a",2,1978,0,"3a2"
17,"hard","control",40,"learning_control_trial_seq",2,"b",1,3,"a",2,"b",1,1992,0,"2b1"
17,"hard","control",41,"learning_control_trial_seq",1,"b",1,2,"b",1,"b",1,4532,0,"1b1"
17,"hard","control",42,"learning_control_trial_seq",1,"a",1,1,"b",1,"a",1,818,0,"1a1"
17,"hard","control",43,"learning_control_trial_seq",1,"a",0,1,"a",1,"a",0,2277,0,"1a0"
17,"hard","control",44,"learning_control_trial_seq",0,"a",3,1,"a",0,"a",3,2430,0,"0a3"
17,"hard","control",45,"learning_control_trial_seq",3,"a",2,0,"a",3,"a",2,757,0,"3a2"
18,"hard","control",2,"trial_1_seq",0,"b",3,NA,NA,0,"b",3,2147,0,"0b3"
18,"hard","control",3,"trial_2_seq",3,"b",3,0,"b",3,"b",3,1069,0,"3b3"
18,"hard","control",4,"learning_control_trial_seq",3,"a",0,3,"b",3,"a",0,745,0,"3a0"
18,"hard","control",5,"learning_control_trial_seq",0,"a",3,3,"a",0,"a",3,554,0,"0a3"
18,"hard","control",6,"learning_control_trial_seq",3,"a",2,0,"a",3,"a",2,981,0,"3a2"
18,"hard","control",7,"learning_control_trial_seq",2,"a",2,3,"a",2,"a",2,883,0,"2a2"
18,"hard","control",8,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,1203,0,"2a2"
18,"hard","control",9,"learning_control_trial_seq",2,"b",0,2,"a",2,"b",0,661,0,"2b0"
18,"hard","control",10,"learning_control_trial_seq",0,"b",3,2,"b",0,"b",3,675,0,"0b3"
18,"hard","control",11,"learning_control_trial_seq",3,"a",2,0,"b",3,"a",2,701,0,"3a2"
18,"hard","control",12,"control_further_screen",2,"b",1,3,"a",2,"b",1,632,0,"2b1"
18,"hard","control",13,"learning_control_trial_seq",0,"a",3,1,"a",0,"a",3,3030,0,"0a3"
18,"hard","control",14,"learning_control_trial_seq",3,"a",0,0,"a",3,"a",0,547,0,"3a0"
18,"hard","control",15,"learning_control_trial_seq",0,"a",3,3,"a",0,"a",3,660,0,"0a3"
18,"hard","control",16,"learning_control_trial_seq",3,"a",2,0,"a",3,"a",2,644,0,"3a2"
18,"hard","control",17,"learning_control_trial_seq",2,"b",0,3,"a",2,"b",0,1300,0,"2b0"
18,"hard","control",18,"control_further_screen",0,"b",3,2,"b",0,"b",3,481,0,"0b3"
18,"hard","control",19,"learning_control_trial_seq",3,"b",3,3,"b",3,"b",3,998,0,"3b3"
18,"hard","control",20,"learning_control_trial_seq",3,"b",2,3,"b",3,"b",2,462,0,"3b2"
18,"hard","control",21,"learning_control_trial_seq",2,"a",2,3,"b",2,"a",2,640,0,"2a2"
18,"hard","control",22,"control_further_screen",2,"a",2,2,"a",2,"a",2,813,0,"2a2"
18,"hard","control",23,"learning_control_trial_seq",0,"b",3,2,"b",0,"b",3,876,0,"0b3"
18,"hard","control",24,"learning_control_trial_seq",3,"a",0,0,"b",3,"a",0,462,0,"3a0"
18,"hard","control",25,"learning_control_trial_seq",0,"b",3,3,"a",0,"b",3,740,0,"0b3"
18,"hard","control",26,"learning_control_trial_seq",3,"b",2,0,"b",3,"b",2,605,0,"3b2"
18,"hard","control",27,"control_further_screen",2,"b",1,3,"b",2,"b",1,1243,0,"2b1"
18,"hard","control",28,"learning_control_trial_seq",0,"a",3,1,"a",0,"a",3,927,0,"0a3"
18,"hard","control",29,"learning_control_trial_seq",3,"a",2,0,"a",3,"a",2,575,0,"3a2"
18,"hard","control",30,"learning_control_trial_seq",2,"a",2,3,"a",2,"a",2,493,0,"2a2"
18,"hard","control",31,"learning_control_trial_seq",2,"b",1,2,"a",2,"b",1,561,0,"2b1"
18,"hard","control",32,"control_further_screen",1,"a",1,2,"b",1,"a",1,262,1,"1a1"
18,"hard","control",33,"learning_control_trial_seq",3,"a",2,1,"b",3,"a",2,1538,0,"3a2"
18,"hard","control",34,"learning_control_trial_seq",2,"b",0,3,"a",2,"b",0,332,0,"2b0"
18,"hard","control",35,"learning_control_trial_seq",0,"a",3,2,"b",0,"a",3,264,1,"0a3"
18,"hard","control",36,"learning_control_trial_seq",3,"b",2,0,"a",3,"b",2,322,0,"3b2"
18,"hard","control",37,"learning_control_trial_seq",2,"a",2,3,"b",2,"a",2,477,0,"2a2"
18,"hard","control",38,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,1133,0,"2a2"
18,"hard","control",39,"learning_control_trial_seq",2,"b",0,2,"a",2,"b",0,534,0,"2b0"
18,"hard","control",40,"learning_control_trial_seq",0,"b",3,2,"b",0,"b",3,493,0,"0b3"
18,"hard","control",41,"learning_control_trial_seq",3,"a",0,0,"b",3,"a",0,311,0,"3a0"
18,"hard","control",42,"learning_control_trial_seq",0,"a",3,3,"a",0,"a",3,381,0,"0a3"
18,"hard","control",43,"learning_control_trial_seq",3,"b",2,0,"a",3,"b",2,284,1,"3b2"
18,"hard","control",44,"learning_control_trial_seq",2,"a",2,3,"b",2,"a",2,374,0,"2a2"
18,"hard","control",45,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,393,0,"2a2"
19,"easy","explanation",2,"trial_1_seq",2,"b",2,NA,NA,2,"b",2,4161,0,"2b2"
19,"easy","explanation",3,"trial_2_seq",2,"a",0,2,"b",2,"a",0,6344,0,"2a0"
19,"easy","explanation",4,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,3412,0,"0a2"
19,"easy","explanation",5,"learning_control_trial_seq",2,"b",2,0,"a",2,"b",2,2977,0,"2b2"
19,"easy","explanation",6,"learning_control_trial_seq",2,"a",3,2,"b",2,"a",3,1290,0,"2a3"
19,"easy","explanation",7,"learning_control_trial_seq",3,"a",1,2,"a",3,"a",1,3986,0,"3a1"
19,"easy","explanation",8,"learning_control_trial_seq",1,"a",0,3,"a",1,"a",0,669,0,"1a0"
19,"easy","explanation",9,"learning_control_trial_seq",0,"a",2,1,"a",0,"a",2,1434,0,"0a2"
19,"easy","explanation",10,"learning_control_trial_seq",2,"a",3,0,"a",2,"a",3,1405,0,"2a3"
19,"easy","explanation",11,"learning_control_trial_seq",3,"a",1,2,"a",3,"a",1,704,0,"3a1"
19,"easy","explanation",12,"learning_control_trial_seq",1,"a",0,3,"a",1,"a",0,3252,0,"1a0"
19,"easy","explanation",13,"learning_control_trial_seq",0,"b",2,1,"a",0,"b",2,7335,0,"0b2"
19,"easy","explanation",14,"learning_control_trial_seq",2,"b",2,0,"b",2,"b",2,3140,0,"2b2"
19,"easy","explanation",15,"learning_control_trial_seq",2,"a",0,2,"b",2,"a",0,1853,0,"2a0"
19,"easy","explanation",16,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,583,0,"0a2"
19,"easy","explanation",17,"learning_control_trial_seq",2,"b",2,0,"a",2,"b",2,1937,0,"2b2"
19,"easy","explanation",18,"learning_control_trial_seq",2,"a",0,2,"b",2,"a",0,3803,0,"2a0"
19,"easy","explanation",19,"learning_control_trial_seq",0,"b",2,2,"a",0,"b",2,812,0,"0b2"
19,"easy","explanation",20,"learning_control_trial_seq",2,"a",3,0,"b",2,"a",3,1227,0,"2a3"
19,"easy","explanation",21,"learning_control_trial_seq",3,"b",3,2,"a",3,"b",3,867,0,"3b3"
19,"easy","explanation",22,"learning_control_trial_seq",3,"a",0,3,"b",3,"a",0,435,0,"3a0"
19,"easy","explanation",23,"learning_control_trial_seq",0,"a",2,3,"a",0,"a",2,2669,0,"0a2"
19,"easy","explanation",24,"learning_control_trial_seq",2,"b",2,0,"a",2,"b",2,5368,0,"2b2"
19,"easy","explanation",25,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,530,0,"2b2"
19,"easy","explanation",26,"learning_control_trial_seq",2,"a",3,2,"b",2,"a",3,215,1,"2a3"
19,"easy","explanation",27,"learning_control_trial_seq",3,"a",1,2,"a",3,"a",1,761,0,"3a1"
19,"easy","explanation",28,"learning_control_trial_seq",1,"a",0,3,"a",1,"a",0,352,0,"1a0"
19,"easy","explanation",29,"learning_control_trial_seq",0,"a",2,1,"a",0,"a",2,7643,0,"0a2"
19,"easy","explanation",30,"learning_control_trial_seq",2,"a",0,0,"a",2,"a",0,1752,0,"2a0"
19,"easy","explanation",31,"learning_control_trial_seq",0,"b",2,2,"a",0,"b",2,1441,0,"0b2"
19,"easy","explanation",32,"learning_control_trial_seq",2,"b",2,0,"b",2,"b",2,394,0,"2b2"
19,"easy","explanation",33,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,1633,0,"2b2"
19,"easy","explanation",34,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,590,0,"2b2"
19,"easy","explanation",35,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,1379,0,"2b2"
19,"easy","explanation",36,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,384,0,"2b2"
19,"easy","explanation",37,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,420,0,"2b2"
19,"easy","explanation",38,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,235,1,"2b2"
19,"easy","explanation",39,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,858,0,"2b2"
19,"easy","explanation",40,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,645,0,"2b2"
19,"easy","explanation",41,"learning_control_trial_seq",2,"a",0,2,"b",2,"a",0,1057,0,"2a0"
19,"easy","explanation",42,"learning_control_trial_seq",0,"b",2,2,"a",0,"b",2,973,0,"0b2"
19,"easy","explanation",43,"learning_control_trial_seq",2,"b",2,0,"b",2,"b",2,2019,0,"2b2"
19,"easy","explanation",44,"learning_control_trial_seq",2,"a",0,2,"b",2,"a",0,1952,0,"2a0"
19,"easy","explanation",45,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,335,0,"0a2"
20,"easy","explanation",2,"trial_1_seq",3,"a",1,NA,NA,3,"a",1,5329,0,"3a1"
20,"easy","explanation",3,"trial_2_seq",1,"a",0,3,"a",1,"a",0,3607,0,"1a0"
20,"easy","explanation",4,"learning_control_trial_seq",0,"a",2,1,"a",0,"a",2,3822,0,"0a2"
20,"easy","explanation",5,"learning_control_trial_seq",2,"a",0,0,"a",2,"a",0,2331,0,"2a0"
20,"easy","explanation",6,"learning_control_trial_seq",0,"b",2,2,"a",0,"b",2,2460,0,"0b2"
